policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio,simulated_VaR_95,simulated_VaR_99,risk_adjusted_technical_premium
POL-2021186,Regional Bank,Midwest,2024,617285,0,0.0,0.0,0.0,5.4053764388414445,0.82675,2.3529411764705883,0.0,25,0.551,0.12235,0.12227,8653403.4,1058029.97,2351177.72,1733892.72,3.8089,0.0,6240849.32210368,21640022.235936042,3433178.8317968026
POL-2021187,Broker-Dealer,West,2021,4190845,0,0.0,0.0,0.0,7.266757512679961,0.6799999999999999,4.324324324324324,0.0,25,0.381,0.07564,0.07559,15907354.65,1202444.91,2672099.79,-1518745.21,0.6376,0.0,6548912.837720675,25000000.0,3922099.79
POL-2021188,Insurance Carrier,Midwest,2024,3110793,0,0.0,0.0,0.0,8.020927718981577,0.83425,4.7368421052631575,0.6931471805599453,5,0.163,0.21844,0.21829,23970477.8,5232525.72,11627834.93,8517041.93,3.7379,0.0,5000000.0,10000000.0,12127834.93
POL-2021189,Investment Bank,Northeast,2024,7408625,0,0.0,0.0,0.0,8.499497542880547,0.81675,3.5294117647058822,0.6931471805599453,5,0.105,0.11762,0.11754,9790662.48,1150749.79,2557221.75,-4851403.25,0.34517,0.0,5000000.0,5000000.0,2807221.75
POL-2021190,Hedge Fund,Northeast,2022,1944448,1,1.0,656611.0,336707.0,5.976350909297934,0.749,7.142857142857142,0.6931471805599453,50,1.264,0.21133,0.21119,2499363.51,527830.97,1172957.71,-771490.29,0.60323,0.33769,3546384.226471855,7473750.086211692,1546645.2143105846
POL-2021191,Custodian Bank,Southwest,2022,52224153,0,0.0,0.0,0.0,9.842686040075465,0.745,9.333333333333334,0.6931471805599453,25,1.02,0.13333,0.13324,1958294.77,260929.67,579843.7,-51644309.3,0.0111,0.0,2087324.1280805287,4278180.852758483,793752.7426379242
POL-2021192,Fintech-Lending,National,2024,212830,0,0.0,0.0,0.0,5.154446996128335,0.8112499999999999,12.941176470588236,0.0,5,0.067,0.19638,0.19625,528959.07,103808.31,230685.13,17855.13,1.08389,0.0,771157.934665919,1648331.0716390267,313101.68358195137
POL-2021193,Fintech-Lending,Southwest,2020,697284,0,0.0,0.0,0.0,5.105339229565553,0.722,14.878048780487806,0.0,25,1.126,0.15937,0.15926,400043.21,63711.14,141580.31,-555703.69,0.20305,0.0,467458.720954235,1007396.2373616548,191950.12186808273
POL-2021194,Community Bank,National,2021,135110,0,0.0,0.0,0.0,4.254193263163997,0.5567500000000001,4.615384615384615,0.0,15,0.274,0.16327,0.16316,1489466.86,243019.19,540042.64,404932.64,3.99706,0.0,2047635.7395103993,4001899.740807214,740137.6270403607
POL-2021195,Custodian Bank,Southwest,2022,19828592,0,0.0,0.0,0.0,8.233104654474587,0.71625,2.5714285714285716,0.6931471805599453,100,4.505,0.03812,0.0381,558046.63,21259.89,47244.2,-19781347.8,0.00238,0.0,0.0,906320.3233216098,92560.21616608048
POL-2021196,Asset Manager,National,2022,737331,0,0.0,0.0,0.0,6.61136876590021,0.7404999999999999,8.40909090909091,0.0,5,0.22,0.18077,0.18065,2207753.45,398822.72,886272.72,148941.72,1.202,0.0,3436131.6543838084,5644022.862946515,1168473.8631473258
POL-2021197,Fintech-Lending,Midwest,2020,498703,0,0.0,0.0,0.0,5.5254529391317835,0.603,7.931034482758621,0.0,10,0.38,0.39179,0.39152,863853.66,338215.06,751589.02,252886.02,1.50709,0.0,1709158.8535113449,3011668.968473268,902172.4684236634
POL-2021198,Hedge Fund,Southeast,2023,1757665,0,0.0,0.0,0.0,5.872962503026981,0.79575,17.84313725490196,0.0,50,1.251,0.12537,0.12528,869757.54,108964.89,242144.19,-1515520.81,0.13776,0.0,702718.4061291459,1734625.6112886353,328875.47056443174
POL-2021199,Fintech-Payments,National,2020,462044,1,1.0,107921.0,0.0,5.695414224985685,0.6220000000000001,4.642857142857142,0.0,5,0.154,0.32762,0.3274,1120161.76,366737.49,814972.21,352928.21,1.76384,0.23357,2184741.7836135705,3811023.587732383,1005523.3893866191
POL-2021200,Credit Union,Midwest,2021,117165,0,0.0,0.0,0.0,4.364371699435161,0.90525,9.523809523809526,0.0,15,0.127,0.15176,0.15166,1100721.21,166935.55,370967.88,253802.88,3.1662,0.0,1228778.5841621244,2247388.720195084,483337.3160097542
POL-2021201,Regional Bank,Southeast,2022,2275724,0,0.0,0.0,0.0,6.881000541673317,0.8564999999999999,11.944444444444445,0.0,25,0.391,0.08153,0.08147,2150351.1,175189.26,389309.46,-1886414.54,0.17107,0.0,1728390.3912918656,4454776.393162022,612048.2796581011
POL-2021202,Regional Bank,National,2022,962086,1,2.0,306483.0,92607.0,6.845986252584505,0.59425,13.793103448275863,0.6931471805599453,5,0.083,0.4347,0.4344,835428.02,362910.92,806468.71,-155617.29,0.83825,0.31856,1956547.1412645683,3329844.861576423,972960.9530788211
POL-2021203,National Bank,National,2024,377599375,1,1.0,1865775.0,8001.0,9.76917871492241,0.661,5.714285714285714,0.6931471805599453,500,21.208,0.15695,0.15685,5106221.23,800895.06,1779766.81,-375819608.19,0.00471,0.00494,6429750.076707117,13588578.224763956,2459195.7212381978
POL-2021204,Asset Manager,Midwest,2022,1074793,0,0.0,0.0,0.0,6.155494833929685,0.59775,33.78378378378378,0.0,25,1.14,0.09718,0.09712,1070284.6,103943.41,230985.35,-843807.65,0.21491,0.0,975091.9433849328,2564836.235171073,359227.1617585537
POL-2021205,Broker-Dealer,National,2023,937814,0,0.0,0.0,0.0,6.26415987725144,0.70375,7.959183673469389,0.6931471805599453,10,0.196,0.17672,0.1766,13138943.7,2320372.46,5156383.24,4218569.24,5.4983,0.0,10000000.0,10000000.0,5656383.24
POL-2021206,Regional Bank,Midwest,2022,953553,0,0.0,0.0,0.0,6.7906595071058895,0.8455,25.58823529411765,0.0,5,0.216,0.11787,0.11779,3336797.45,393047.89,873439.76,-80113.24,0.91598,0.0,3303036.795986248,5000000.0,1123439.76
POL-2021207,Community Bank,West,2024,27852,0,0.0,0.0,0.0,4.35799005684564,0.8490000000000001,24.242424242424242,1.0986122886681098,1,0.042,0.15482,0.15471,1255612.8,194257.0,431682.22,403830.22,15.49915,0.0,1000000.0,1144552.4839575714,488909.84419787856
POL-2021208,Community Bank,Midwest,2022,97548,0,0.0,0.0,0.0,4.380775852772229,0.5562500000000001,8.214285714285714,0.0,10,0.052,0.2798,0.27961,260315.44,72787.66,161750.35,64202.35,1.65816,0.0,425611.1089161362,797919.6557227098,201646.3327861355
POL-2021209,Asset Manager,Southeast,2023,3815129,0,0.0,0.0,0.0,8.07754028377083,0.66975,14.999999999999998,0.0,5,0.117,0.23342,0.23326,2001646.2,466896.25,1037547.23,-2777581.77,0.27196,0.0,3334205.9312932533,5000000.0,1287547.23
POL-2021210,Hedge Fund,Northeast,2024,1262446,0,0.0,0.0,0.0,5.806940566758827,0.61275,8.0,0.0,25,0.235,0.15586,0.15576,291745.4,45441.74,100981.64,-1161464.36,0.07999,0.0,364647.2855451111,820892.5914637296,142026.26957318647
POL-2021211,Fintech-Payments,Southeast,2023,1208589,0,0.0,0.0,0.0,6.392921633818608,0.731,8.863636363636365,0.0,10,0.388,0.13313,0.13304,526793.45,70086.45,155747.66,-1052841.34,0.12887,0.0,524163.7355413186,1235767.9250287183,217536.05625143592
POL-2021212,Regional Bank,Southeast,2021,236477,0,0.0,0.0,0.0,6.551223181983152,0.8770000000000001,8.0,0.6931471805599453,1,0.049,0.12559,0.1255,1976276.12,248021.02,551157.81,314680.81,2.3307,0.0,1000000.0,1000000.0,601157.81
POL-2021213,Asset Manager,Southwest,2022,654779,0,0.0,0.0,0.0,6.1224928095143865,0.7052499999999999,4.722222222222222,0.0,10,0.232,0.13123,0.13114,1083087.24,142036.22,315636.04,-339142.96,0.48205,0.0,1066316.623621676,2466604.5689041708,438966.26844520855
POL-2021214,Fintech-Payments,Southwest,2020,236919,1,2.0,911890.0,236639.0,5.231108616854587,0.40075,2.5925925925925926,0.6931471805599453,5,0.201,0.39642,0.39615,590602.86,233968.78,519930.63,283011.63,2.19455,3.84895,1149552.6490177764,2214195.2560077226,630640.3928003862
POL-2021215,Insurance Carrier,National,2023,43839044,0,0.0,0.0,0.0,8.902918070281423,0.65875,1.8918918918918919,0.6931471805599453,100,1.936,0.25989,0.25971,14089012.71,3659061.18,8131247.06,-35707796.94,0.18548,0.0,25146175.33785649,40201182.4746121,10141306.183730604
POL-2021216,Community Bank,West,2021,14682,0,0.0,0.0,0.0,2.8735646395797834,0.5245,3.0555555555555554,0.0,5,0.106,0.24032,0.24016,1930721.42,463678.72,1030397.15,1015715.15,70.18098,0.0,3480969.1665764735,5000000.0,1280397.15
POL-2021217,Regional Bank,Midwest,2021,1875322,0,0.0,0.0,0.0,7.502186486602924,0.92,12.340425531914896,0.0,5,0.224,0.28467,0.28448,2576414.45,732926.0,1628724.44,-246597.56,0.8685,0.0,4278049.3769464195,6121699.926868876,1934809.4363434438
POL-2021218,National Bank,Southeast,2023,74721679,0,0.0,0.0,0.0,8.587483887031672,0.8115,2.5806451612903225,0.0,250,7.949,0.05461,0.05457,45311221.28,2472856.38,5495236.39,-69226442.61,0.07354,0.0,17683082.31595364,103300375.54703528,10660255.167351764
POL-2021219,Regional Bank,Southeast,2020,1096967,0,0.0,0.0,0.0,6.9700725850469984,0.8347500000000001,5.365853658536586,0.6931471805599453,5,0.206,0.17329,0.17317,3242149.33,561445.22,1247656.04,150689.04,1.13737,0.0,4121981.9197417065,5000000.0,1497656.04
POL-2021220,Asset Manager,Midwest,2023,1862711,0,0.0,0.0,0.0,7.450893192215374,0.71425,10.81081081081081,0.0,5,0.124,0.32745,0.32723,4971003.29,1626653.23,3614784.97,1752073.97,1.9406,0.0,5000000.0,9521154.032671714,4090842.671633586
POL-2021221,Asset Manager,Southeast,2022,471034,0,0.0,0.0,0.0,6.2408604695662575,0.783,58.888888888888886,0.0,5,0.206,0.09271,0.09265,1058342.18,98050.27,217889.49,-253144.51,0.46258,0.0,497083.05738085473,2119603.10554927,323869.6452774635
POL-2021222,Broker-Dealer,West,2021,3561325,0,0.0,0.0,0.0,6.192771403813017,0.6795000000000001,15.384615384615383,0.6931471805599453,100,2.116,0.1542,0.15409,11447787.85,1764039.46,3920087.69,358762.69,1.10074,0.0,12916899.43023197,28581554.351959694,5349165.407597985
POL-2021223,Regional Bank,Midwest,2023,267736,0,0.0,0.0,0.0,6.459904454377535,0.7665,6.170212765957448,0.0,1,0.025,0.13304,0.13295,2370448.22,315147.95,700328.78,432592.78,2.61574,0.0,1000000.0,1000000.0,750328.78
POL-2021224,Regional Bank,Southwest,2022,271098,1,1.0,297270.0,183563.0,5.665388086668889,0.803,20.344827586206897,0.0,5,0.176,0.14092,0.14082,3292636.38,463675.7,1030390.44,759292.44,3.8008,1.09654,3377553.705497913,5000000.0,1280390.44
POL-2021225,National Bank,West,2020,68565448,0,0.0,0.0,0.0,9.545583281856246,0.62825,22.06896551724138,0.0,50,1.143,0.20736,0.20722,9621238.3,1993683.51,4430407.79,-64135040.21,0.06462,0.0,13127203.646790028,26209277.02825362,5740871.641412681
POL-2021226,Investment Bank,West,2022,32002657,0,0.0,0.0,0.0,8.662556806391146,0.7992500000000001,7.333333333333333,0.0,50,1.614,0.08004,0.07999,4018287.04,321412.4,714249.78,-31288407.22,0.02232,0.0,1850732.5430328469,7712360.149841144,1099867.7874920573
POL-2021227,Regional Bank,Midwest,2020,6734247,0,0.0,0.0,0.0,6.302802109158108,0.7855,11.5625,0.0,250,6.011,0.18959,0.18946,5151986.75,976076.03,2169057.84,-4565189.16,0.32209,0.0,6852873.754811766,14934945.03302259,2915805.0916511295
POL-2021228,Credit Union,Northeast,2022,172016,0,0.0,0.0,0.0,4.607168188650764,0.445,9.25925925925926,0.0,15,0.23,0.30376,0.30355,248231.15,75351.23,167447.18,-4568.82,0.97344,0.0,430242.98720928474,814484.688777551,208171.41443887755
POL-2021229,Hedge Fund,Northeast,2022,1163245,1,1.0,191814.0,85640.0,6.417059026511312,0.7272500000000001,5.0,0.6931471805599453,10,0.06,0.193,0.19287,504915.01,97383.11,216406.91,-946838.09,0.18604,0.1649,693946.6308948955,1293483.248195247,281081.07240976236
POL-2021230,Credit Union,Midwest,2022,241650,0,0.0,0.0,0.0,4.543294782270004,0.5549999999999999,1.1111111111111112,0.0,25,1.082,0.17232,0.1722,501650.65,86385.02,191966.71,-49683.29,0.7944,0.0,562812.3634809131,1175727.789638172,250753.0994819086
POL-2021231,Broker-Dealer,Midwest,2022,468972,0,0.0,0.0,0.0,6.441106017548975,0.712,17.75,0.0,2,0.055,0.153,0.15289,4243666.91,648828.94,1441842.08,972870.08,3.07447,0.0,2000000.0,2000000.0,1541842.08
POL-2021232,Broker-Dealer,West,2020,381448,0,0.0,0.0,0.0,6.605027248325085,0.81375,18.43137254901961,0.0,1,0.025,0.15723,0.15712,3260589.24,512304.87,1138455.28,757007.28,2.98456,0.0,1000000.0,2000000.0,1238455.28
POL-2021233,Asset Manager,West,2023,1117482,0,0.0,0.0,0.0,6.878944197128018,0.76025,12.727272727272727,0.6931471805599453,5,0.234,0.31082,0.31061,459735.0,142797.38,317327.5,-800154.5,0.28397,0.0,843716.1683705632,1716648.4748487275,403159.9237424364
POL-2021234,Fintech-Payments,West,2021,2216556,0,0.0,0.0,0.0,6.656726524178391,0.7280000000000001,51.42857142857142,0.6931471805599453,15,0.444,0.34693,0.34669,255905.62,88720.84,197157.43,-2019398.57,0.08895,0.0,529433.2445804323,881308.4754110769,241222.85377055383
POL-2021235,Regional Bank,Northeast,2024,1801782,0,0.0,0.0,0.0,7.218543340148393,0.85475,31.794871794871796,0.6931471805599453,10,0.299,0.18629,0.18617,2291757.51,426648.73,948108.29,-853673.71,0.52621,0.0,3018233.094645049,6459142.53263525,1271065.4166317626
POL-2021236,Community Bank,West,2023,84608,0,0.0,0.0,0.0,4.302712827954156,0.6637500000000001,11.612903225806452,0.0,10,0.404,0.29262,0.29241,659200.99,192760.16,428355.91,343747.91,5.06283,0.0,1158122.9039397843,2055789.999309922,531145.409965496
POL-2021237,Regional Bank,Southwest,2022,1524609,0,0.0,0.0,0.0,6.948417260701027,0.59625,23.21428571428571,0.0,10,0.302,0.22917,0.22901,2492943.22,570916.0,1268702.22,-255906.78,0.83215,0.0,4192212.0640298375,7686585.733803835,1653031.5066901918
POL-2021238,Regional Bank,Southeast,2023,5849233,0,0.0,0.0,0.0,6.0364379127507135,0.64775,11.923076923076923,0.0,500,17.309,0.09091,0.09085,952180.03,86504.29,192231.75,-5657001.25,0.03286,0.0,737149.2447910012,1735301.7408159128,278996.83704079565
POL-2021239,Custodian Bank,Midwest,2024,158674056,0,0.0,0.0,0.0,9.639749845327806,0.49700000000000005,92.72727272727272,0.0,250,5.4,0.18227,0.18215,365983.91,66662.57,148139.04,-158525916.96,0.00093,0.0,528292.192050347,1021776.1871517252,199227.84935758627
POL-2021240,Insurance Carrier,Southwest,2022,2215358,0,0.0,0.0,0.0,7.19300940635925,0.9365,14.444444444444445,0.0,10,0.443,0.07572,0.07567,1446564.67,109461.17,243247.05,-1972110.95,0.1098,0.0,592262.2577633472,2307014.6458711703,358597.7822935585
POL-2021241,Credit Union,West,2021,68504,0,0.0,0.0,0.0,4.244200317766478,0.60225,17.5,0.0,5,0.049,0.22172,0.22157,376753.02,83477.33,185505.18,117001.18,2.70795,0.0,597772.4561266638,1136641.0193334403,242337.230966672
POL-2021242,Insurance Carrier,Southwest,2020,3292886,1,1.0,1219948.0,822234.0,7.588829878307813,0.7024999999999999,13.055555555555555,0.0,15,0.554,0.20609,0.20595,944882.68,194595.81,432435.14,-2860450.86,0.13132,0.37048,1431345.1899107627,3041266.0392232854,584498.4419611644
POL-2021243,Regional Bank,Southwest,2024,5382997,0,0.0,0.0,0.0,8.09150496761904,0.8312499999999999,10.857142857142858,0.0,10,0.058,0.25193,0.25176,2796695.08,704102.35,1564671.9,-3818325.1,0.29067,0.0,4385872.338872631,8616788.566438347,1995511.3283219172
POL-2021244,Broker-Dealer,Southeast,2020,3675895,0,0.0,0.0,0.0,7.493762583984179,0.618,19.583333333333336,0.0,15,0.551,0.11775,0.11767,1733337.96,203959.27,453242.82,-3222652.18,0.1233,0.0,1559594.313113187,4084162.5767837837,657450.9488391893
POL-2021245,Community Bank,Northeast,2023,85157,0,0.0,0.0,0.0,4.450852825603734,0.73775,14.999999999999998,1.0986122886681098,5,0.053,0.05853,0.05849,227700.89,13319.32,29598.48,-55558.52,0.34758,0.0,79135.04014725024,423296.6158829486,50763.31079414743
POL-2021246,Insurance Carrier,West,2023,2421346,1,2.0,424168.0,267197.0,8.31549307739568,0.51375,5.5,0.0,2,0.088,0.32519,0.32497,1584907.01,515046.72,1144548.27,-1276797.73,0.47269,0.17518,2000000.0,3710980.8794633187,1330097.313973166
POL-2021247,Fintech-Lending,Northeast,2021,857851,0,0.0,0.0,0.0,5.610935924289849,0.674,12.413793103448276,0.0,15,0.576,0.37167,0.37141,577372.23,214443.19,476540.42,-381310.58,0.5555,0.0,1311141.9072179594,2127005.2334820083,582890.6816741005
POL-2021248,Asset Manager,West,2023,1367828,0,0.0,0.0,0.0,6.312279125595638,0.58225,7.142857142857142,0.0,25,0.889,0.07876,0.07871,2043526.71,160844.85,357433.01,-1010394.99,0.26131,0.0,1070711.0170360964,4555980.048915622,585232.0124457811
POL-2021249,Custodian Bank,Southwest,2020,14601014,0,0.0,0.0,0.0,8.638348312972704,0.6467499999999999,22.89473684210526,0.0,25,0.772,0.06406,0.06402,607364.26,38883.85,86408.55,-14514605.45,0.00592,0.0,202779.38164403551,916856.9361363149,132251.39680681576
POL-2021250,Asset Manager,West,2023,424159,0,0.0,0.0,0.0,6.484635235635252,0.8315,25.25,0.0,2,0.025,0.11262,0.11254,3544451.44,398888.56,886419.02,462260.02,2.08983,0.0,2000000.0,2000000.0,986419.02
POL-2021251,Broker-Dealer,National,2021,1822686,0,0.0,0.0,0.0,6.87388820947056,0.7030000000000001,4.473684210526315,0.0,10,0.085,0.12346,0.12338,6288640.31,775892.48,1724205.52,-98480.48,0.94597,0.0,5882799.908468183,10000000.0,2224205.52
POL-2021252,Insurance Carrier,Southwest,2022,4351301,0,0.0,0.0,0.0,7.8821262219328165,0.64125,9.0,0.6931471805599453,15,0.689,0.17324,0.17312,1850307.99,320334.37,711854.15,-3639446.85,0.1636,0.0,2052713.325814941,4323808.44667066,928044.5723335331
POL-2021253,Fintech-Payments,West,2021,168948,1,1.0,38123.0,25611.0,5.839478190110101,0.7547499999999999,8.275862068965518,0.6931471805599453,1,0.025,0.32659,0.32636,2426561.5,791937.54,1759861.2,1590913.2,10.41658,0.22565,1000000.0,2000000.0,1859861.2
POL-2021254,Insurance Carrier,National,2024,7299878,1,2.0,460997.0,0.0,8.395070754160756,0.5077499999999999,130.0,0.0,10,0.102,0.49546,0.49512,167570.66,82968.12,184373.61,-7115504.39,0.02526,0.06315,376589.11299120716,570758.7197378093,212911.54598689044
POL-2021255,Regional Bank,Northeast,2024,375466,0,0.0,0.0,0.0,5.84586057324919,0.8775000000000001,5.405405405405405,0.6931471805599453,5,0.202,0.09863,0.09856,373354.06,36797.72,81772.7,-293693.3,0.21779,0.0,235515.7433498111,711336.2115463957,117339.51057731977
POL-2021256,Regional Bank,Southwest,2022,1886118,0,0.0,0.0,0.0,6.852453963197048,0.44725000000000004,11.923076923076923,0.6931471805599453,15,0.748,0.3665,0.36625,174525.88,63919.58,142043.52,-1744074.48,0.07531,0.0,327358.77827233454,657924.0676740217,174939.7233837011
POL-2021257,Hedge Fund,West,2024,304441,1,1.0,529742.0,271531.0,5.4785534168509695,0.6817500000000001,6.875,0.0,5,0.141,0.22442,0.22426,546713.99,122607.06,272460.14,-31980.86,0.89495,1.74005,892715.8098443528,1878696.724867236,366394.97624336183
POL-2021258,Regional Bank,Southeast,2020,240408,0,0.0,0.0,0.0,5.420977379283924,0.5607500000000001,7.4074074074074066,0.6931471805599453,5,0.133,0.17948,0.17936,2222180.99,398569.49,885709.98,645301.98,3.6842,0.0,2669171.2717547864,5000000.0,1135709.98
POL-2021259,Broker-Dealer,West,2022,2364288,0,0.0,0.0,0.0,7.301350214519814,0.8025000000000001,11.0,0.0,10,0.356,0.09459,0.09452,4253006.45,401997.1,893326.89,-1470961.11,0.37784,0.0,2901958.9691870622,8121847.433977606,1299419.2616988802
POL-2021260,Regional Bank,Northeast,2020,210843,0,0.0,0.0,0.0,6.42422051545205,0.90325,1.8181818181818183,0.0,1,0.026,0.13148,0.13139,2997752.75,393871.75,875270.55,664427.55,4.15129,0.0,1000000.0,1000000.0,925270.55
POL-2021261,Fintech-Payments,National,2021,1668615,0,0.0,0.0,0.0,5.66815529701305,0.60775,23.333333333333336,0.6931471805599453,50,1.732,0.35418,0.35394,2116453.15,749095.64,1664656.99,-3958.01,0.99763,0.0,3842375.89944526,7545833.910999187,2041948.6855499593
POL-2021262,Community Bank,Southeast,2022,52064,0,0.0,0.0,0.0,4.483002552013883,0.7925000000000001,67.3076923076923,0.0,2,0.097,0.16497,0.16485,340189.24,56081.27,124625.05,72561.05,2.39369,0.0,376379.73749778874,863652.1030209098,167807.6551510455
POL-2021263,Hedge Fund,National,2024,59322,0,0.0,0.0,0.0,4.769836807543325,0.8277500000000001,6.666666666666666,0.0,1,0.039,0.16104,0.16093,1242658.14,199977.78,444395.06,385073.06,7.49124,0.0,1000000.0,1421089.047768776,515449.5123884388
POL-2021264,Regional Bank,Midwest,2021,837607,1,1.0,35788.0,20365.0,6.336471686179032,0.663,10.857142857142858,0.0,10,0.429,0.24927,0.24909,1223045.43,304653.75,677008.34,-160598.66,0.80826,0.04273,1866316.5064787285,3514733.348229175,852745.0074114588
POL-2021265,Regional Bank,Northeast,2023,369658,0,0.0,0.0,0.0,5.613857767128214,0.86725,7.027027027027026,0.0,10,0.258,0.12214,0.12206,1860584.96,227102.49,504672.2,135014.2,1.36524,0.0,1391075.9541102024,4530440.550026198,731194.22750131
POL-2021266,Community Bank,Midwest,2024,114119,0,0.0,0.0,0.0,4.821087692210561,0.8432499999999999,6.486486486486486,0.0,5,0.029,0.07527,0.07522,1967893.26,148024.03,328942.28,214823.28,2.88245,0.0,813278.1766808879,4318003.621159877,544842.4610579938
POL-2021267,Hedge Fund,Midwest,2022,422973,0,0.0,0.0,0.0,6.403077385802381,0.73575,10.384615384615385,0.6931471805599453,2,0.089,0.34701,0.34677,662647.11,229789.44,510643.2,87670.2,1.20727,0.0,1138258.9767537103,2000000.0,610643.2
POL-2021268,Regional Bank,Midwest,2023,362006,0,0.0,0.0,0.0,6.852348271710398,0.84275,15.945945945945946,0.0,1,0.025,0.20637,0.20622,3412873.08,703817.5,1564038.88,1202032.88,4.32048,0.0,1000000.0,2000000.0,1664038.88
POL-2021269,Regional Bank,West,2021,1730120,0,0.0,0.0,0.0,6.926282583596021,0.7569999999999999,16.42857142857143,0.0,10,0.164,0.17218,0.17206,858182.93,147660.81,328135.13,-1401984.87,0.18966,0.0,1212611.4823050664,2074591.996795671,431864.72983978357
POL-2021270,Community Bank,Southeast,2021,36942,0,0.0,0.0,0.0,4.436751534363128,0.849,13.055555555555555,0.6931471805599453,2,0.025,0.1696,0.16948,267100.42,45268.41,100596.46,63654.46,2.72309,0.0,332207.42045086867,801983.8433603297,140695.6521680165
POL-2021271,Credit Union,National,2023,109901,1,1.0,286172.0,197524.0,3.7796338173824005,0.601,1.6666666666666665,0.0,25,0.218,0.18358,0.18345,475636.52,87255.47,193901.04,84000.04,1.76432,2.60391,792701.0665487222,1380444.190931527,262923.24954657635
POL-2021272,Fintech-Lending,Midwest,2022,570927,0,0.0,0.0,0.0,6.010040932680917,0.7372500000000001,10.0,0.0,5,0.099,0.28546,0.28526,1347296.78,384335.43,854078.73,283151.73,1.49595,0.0,2333864.9109433205,4309313.583427363,1069544.4091713682
POL-2021273,National Bank,Midwest,2023,191659491,0,0.0,0.0,0.0,10.026302352053534,0.3715,90.8,0.0,100,0.66,0.30867,0.30846,549237.4,169418.91,376486.46,-191283004.54,0.00196,0.0,1000657.1533042253,1475998.3501123579,450286.3775056179
POL-2021274,Regional Bank,Midwest,2021,1254340,0,0.0,0.0,0.0,6.614993660787057,0.7925000000000001,7.428571428571429,1.3862943611198906,15,0.417,0.08233,0.08228,2863031.25,235563.87,523475.28,-730864.72,0.41733,0.0,1425569.608734456,5172832.870879311,782116.9235439656
POL-2021275,Hedge Fund,Southeast,2021,867042,0,0.0,0.0,0.0,6.013226038889495,0.8415,27.35294117647059,0.0,10,0.132,0.06089,0.06085,474244.92,28858.85,64130.77,-802911.23,0.07397,0.0,204485.98198785173,745562.7974101801,101408.909870509
POL-2021276,Insurance Carrier,Southeast,2023,1169807,0,0.0,0.0,0.0,6.490268195646648,0.618,13.75,0.6931471805599453,15,0.671,0.24978,0.24961,2699875.81,673921.98,1497604.4,327797.4,1.28021,0.0,4313776.219125075,7618804.9692552965,1878544.6484627647
POL-2021277,Regional Bank,Southwest,2020,532651,0,0.0,0.0,0.0,6.138590611998276,0.728,21.794871794871796,0.6931471805599453,5,0.19,0.08731,0.08725,628813.54,54863.34,121918.53,-410732.47,0.22889,0.0,320838.3042119522,1446729.0453752205,194254.98226876103
POL-2021278,Regional Bank,West,2023,839042,0,0.0,0.0,0.0,7.11574458252467,0.773,29.615384615384613,0.0,2,0.05,0.24044,0.24028,2209700.36,530940.7,1179868.21,340826.21,1.40621,0.0,2000000.0,3023831.2184837526,1331059.7709241875
POL-2021279,Hedge Fund,Northeast,2022,389146,0,0.0,0.0,0.0,4.900820428089049,0.7170000000000001,5.217391304347826,0.0,25,0.246,0.15946,0.15935,2457805.07,391648.38,870329.74,481183.74,2.23651,0.0,2950976.8216022667,5667754.626032137,1153717.4713016069
POL-2021280,Fintech-Payments,Midwest,2021,497280,0,0.0,0.0,0.0,5.290789100127245,0.5785,2.8125,0.0,10,0.302,0.18074,0.18062,2563184.18,462957.01,1028793.35,531513.35,2.06884,0.0,3317370.997734348,6653735.235885226,1361480.1117942613
POL-2021281,Community Bank,Southwest,2024,32191,1,1.0,23670.0,0.0,4.204692619390966,0.6385000000000001,47.14285714285714,0.0,2,0.081,0.22817,0.22801,286236.86,65266.24,145036.08,112845.08,4.50549,0.7353,454705.0292580169,787335.4110985033,184402.85055492516
POL-2021282,Regional Bank,West,2024,1176077,0,0.0,0.0,0.0,6.533934176208434,0.7927500000000001,38.148148148148145,0.0,10,0.352,0.23812,0.23796,4950143.91,1177932.83,2617628.51,1441551.51,2.22573,0.0,8193171.376185042,11421890.093111144,3188723.014655557
POL-2021283,Hedge Fund,West,2020,835953,0,0.0,0.0,0.0,6.183117431330821,0.6869999999999999,30.588235294117645,0.0,10,0.194,0.27466,0.27447,1134975.88,311521.03,692268.96,-143684.04,0.82812,0.0,2047568.9771615784,3426898.50810139,863613.8854050694
POL-2021284,Broker-Dealer,National,2021,2845421,0,0.0,0.0,0.0,7.245869024732605,0.7857500000000001,7.241379310344827,0.6931471805599453,15,0.52,0.15923,0.15912,7554210.18,1202012.31,2671138.47,-174282.53,0.93875,0.0,8266503.848903818,15000000.0,3421138.47
POL-2021285,Broker-Dealer,Southwest,2022,7020304,0,0.0,0.0,0.0,7.763361387239786,0.7095,4.3589743589743595,0.0,25,0.987,0.10822,0.10815,67841826.45,7336973.05,16304384.56,9284080.56,2.32246,0.0,25000000.0,25000000.0,17554384.560000002
